id,CH,Acc,MHT,AcBF
96959,0.0,4.748,378.0,0.0
96960,0.0,10.91,234.0,0.0
96961,0.0,4.735,192.0,0.0
96962,0.0,4.794,267.0,0.0
96963,0.0,4.84,270.0,0.0
96964,0.0,8.28,235.0,0.0
96965,0.0,4.752,29.2,0.0
96966,0.0,10.148,376.0,0.0
96967,0.0,4.803,216.0,0.0
96968,0.0,4.792,241.0,0.0
96969,0.0,4.766,241.0,0.0
96970,0.0,4.771,217.0,0.0
96971,0.0,5.503,183.0,0.0
96972,0.0,4.767,270.0,0.0
96973,0.0,4.74,192.0,0.0
96974,0.0,4.763,217.0,0.0
96975,0.0,4.742,29.5,4.771
96976,0.0,4.759,29.7,4.754
96977,0.0,4.77,184.0,0.0
96978,0.0,4.756,273.0,0.0
96979,0.0,4.786,192.0,0.0
96980,0.0,11.565,268.0,0.0
96981,0.0,4.765,275.0,0.0
96982,0.0,4.704,252.0,0.0
96983,0.0,4.763,376.0,0.0
96984,0.0,4.734,255.0,0.0
96985,0.0,4.747,259.0,0.0
96986,0.0,4.741,255.0,0.0
96987,0.0,4.745,377.0,0.0
96988,0.0,4.763,194.0,0.0
96989,0.0,4.741,217.0,0.0
96990,0.0,4.969,184.0,0.0
96991,0.0,4.763,219.0,0.0
96992,0.0,4.739,176.0,0.0
96993,0.0,4.734,235.0,0.0
96994,0.0,4.794,186.0,0.0
96995,0.0,4.775,255.0,0.0
96996,0.0,11.226,192.0,0.0
96997,0.0,4.741,184.0,0.0
96998,0.0,4.739,235.0,0.0
96999,0.0,4.743,394.0,0.0
97000,0.0,11.329,184.0,0.0
97001,0.0,4.717,183.0,0.0
97002,0.0,8.853,234.0,0.0
97003,0.0,4.728,255.0,0.0
97004,0.0,4.813,336.0,0.0
97005,0.0,4.746,252.0,0.0
97006,0.0,11.459,177.0,0.0
97007,0.0,4.755,216.0,0.0
97008,0.0,4.833,252.0,0.0
97009,0.0,8.903,270.0,4.737
97010,0.0,4.849,192.0,0.0
97011,0.0,4.791,196.0,0.0
97012,0.0,4.755,29.7,0.0
97013,0.0,10.747,376.0,0.0
97014,0.0,11.353,193.0,0.0
97015,0.0,4.734,271.0,0.0
97016,0.0,7.444,407.0,0.0
97017,0.0,11.226,335.0,0.0
97018,0.0,4.752,29.8,0.0
97019,0.0,4.767,378.0,0.0
97020,0.0,4.748,252.0,0.0
97021,0.0,11.338,186.0,0.0
97022,0.0,11.178,234.0,0.0
97023,0.0,5.721,274.0,0.0
97024,0.0,4.737,336.0,0.0
97025,0.0,11.307,192.0,0.0
97026,0.0,4.797,240.0,0.0
97027,0.0,11.316,269.0,0.0
97028,0.0,5.721,193.0,0.0
97029,0.0,4.79,241.0,0.0
97030,0.0,4.747,176.0,0.0
97031,0.0,4.748,176.0,0.0
97032,0.0,4.764,256.0,0.0
97033,0.0,11.496,271.0,0.0
97034,0.0,4.725,336.0,0.0
97035,0.0,4.742,271.0,0.0
97036,0.0,11.367,267.0,0.0
97037,0.0,4.799,267.0,0.0
97038,0.0,5.503,234.0,0.0
97039,0.0,10.52,192.0,0.0
97040,0.0,4.751,271.0,0.0
97041,0.0,4.733,194.0,4.767
97042,0.0,4.747,270.0,0.0
97043,0.0,11.356,240.0,0.0
97044,0.0,4.766,335.0,0.0
97045,0.0,9.814,275.0,0.0
97046,0.0,4.768,270.0,4.761
97047,0.0,7.966,240.0,0.0
97048,0.0,4.784,252.0,0.0
97049,0.0,4.77,335.0,0.0
97050,0.0,4.747,211.0,0.0
97051,0.0,4.741,402.0,0.0
97052,0.0,4.751,216.0,0.0
97053,0.0,4.739,252.0,0.0
97054,0.0,4.751,222.0,0.0
97055,0.0,4.744,252.0,0.0
97056,0.0,4.734,29.7,0.0
97057,0.0,4.777,192.0,0.0
97058,0.0,7.601,30.1,0.0
97059,0.0,6.087,256.0,0.0
97060,0.0,4.784,192.0,0.0
97061,0.0,11.32,376.0,0.0
97062,0.0,9.253,252.0,0.0
97063,0.0,11.018,192.0,0.0
97064,0.0,4.764,252.0,4.738
97065,0.0,4.845,386.0,4.767
97066,0.0,10.76,266.0,0.0
97067,0.0,4.764,268.0,4.804
97068,0.0,4.755,241.0,0.0
97069,0.0,11.323,267.0,4.77
97070,0.0,4.753,335.0,0.0
97071,0.0,11.206,216.0,0.0
97072,0.0,12.22,182.0,0.0
97073,0.0,4.764,194.0,0.0
97074,0.0,4.756,272.0,0.0
97075,0.0,4.763,185.0,0.0
97076,0.0,4.833,256.0,0.0
97077,0.0,4.789,177.0,0.0
97078,0.0,9.776,252.0,0.0
97079,0.0,4.726,267.0,0.0
97080,0.0,11.343,240.0,0.0
97081,0.0,4.752,202.0,0.0
97082,0.0,4.763,176.0,0.0
97083,0.0,4.764,192.0,0.0
97084,0.0,4.777,183.0,0.0
97085,0.0,11.365,241.0,0.0
97086,0.0,11.48,29.6,0.0
97087,0.0,4.725,252.0,0.0
97088,0.0,4.762,29.6,0.0
97089,0.0,5.517,335.0,0.0
97090,0.0,4.725,384.0,4.753
97091,0.0,8.844,176.0,0.0
97092,0.0,4.794,216.0,0.0
97093,0.0,4.764,271.0,0.0
97094,0.0,4.791,215.0,0.0
97095,0.0,4.792,29.5,0.0
97096,0.0,9.145,184.0,0.0
97097,0.0,4.733,212.0,0.0
97098,0.0,4.821,192.0,0.0
97099,0.0,11.393,256.0,0.0
97100,0.0,4.721,336.0,0.0
97101,0.0,11.581,336.0,4.728
97102,0.0,6.736,269.0,0.0
97103,0.0,4.756,377.0,0.0
97104,0.0,4.735,234.0,0.0
97105,0.0,4.749,183.0,0.0
97106,0.0,10.002,270.0,0.0
97107,0.0,4.863,194.0,0.0
97108,0.0,10.187,192.0,0.0
97109,0.0,5.937,273.0,0.0
97110,0.0,11.36,252.0,0.0
97111,0.0,6.415,275.0,0.0
97112,0.0,10.488,274.0,0.0
97113,0.0,4.774,274.0,0.0
97114,0.0,11.433,180.0,0.0
97115,0.0,4.773,29.7,0.0
97116,0.0,7.329,256.0,0.0
97117,0.0,11.247,231.0,0.0
97118,0.0,4.739,29.7,0.0
97119,0.0,4.79,183.0,10.627
97120,0.0,4.784,234.0,0.0
97121,0.0,9.848,241.0,0.0
97122,0.0,4.769,386.0,0.0
97123,0.0,6.2,256.0,0.0
97124,0.0,4.797,177.0,0.0
97125,0.0,4.912,217.0,0.0
97126,0.0,4.757,256.0,0.0
97127,0.0,4.741,335.0,0.0
97128,0.0,4.806,240.0,0.0
97129,0.0,4.784,270.0,0.0
97130,0.0,4.716,194.0,0.0
97131,0.0,7.966,183.0,0.0
97132,0.0,8.474,275.0,0.0
97133,0.0,9.905,240.0,0.0
97134,0.0,4.784,29.8,0.0
97135,0.0,4.762,251.0,0.0
97136,0.0,4.798,270.0,0.0
97137,0.0,4.773,193.0,0.0
97138,0.0,10.795,184.0,0.0
97139,0.0,4.756,177.0,0.0
97140,0.0,4.845,194.0,0.0
97141,0.0,4.748,29.7,0.0
97142,0.0,11.705,255.0,0.0
97143,0.0,5.382,335.0,0.0
97144,0.0,4.759,267.0,0.0
97145,0.0,4.826,192.0,4.746
97146,0.0,4.758,274.0,0.0
97147,0.0,9.526,193.0,0.0
97148,0.0,5.361,192.0,4.72
97149,0.0,4.71,176.0,0.0
97150,0.0,4.734,234.0,0.0
97151,0.0,6.736,192.0,0.0
97152,0.0,4.763,234.0,0.0
97153,0.0,4.754,194.0,0.0
97154,0.0,10.747,251.0,0.0
97155,0.0,8.859,29.5,0.0
97156,0.0,4.969,234.0,0.0
97157,0.0,4.803,176.0,0.0
97158,0.0,5.511,252.0,0.0
97159,0.0,4.781,240.0,0.0
97160,0.0,4.775,274.0,0.0
97161,0.0,4.755,273.0,0.0
97162,0.0,4.762,216.0,0.0
97163,0.0,4.767,217.0,0.0
97164,0.0,4.775,241.0,0.0
97165,0.0,4.776,30.3,0.0
97166,0.0,4.792,274.0,0.0
97167,0.0,8.92,251.0,0.0
97168,0.0,9.762,251.0,4.728
97169,0.0,4.784,271.0,0.0
97170,0.0,4.762,192.0,0.0
97171,0.0,4.799,376.0,0.0
97172,0.0,7.823,176.0,4.767
97173,0.0,4.762,216.0,4.764
97174,0.0,4.961,208.0,0.0
97175,0.0,4.723,182.0,0.0
97176,0.0,4.744,234.0,0.0
97177,0.0,4.743,379.0,0.0
97178,0.0,4.761,196.0,0.0
97179,0.0,4.782,194.0,0.0
97180,0.0,4.767,192.0,0.0
97181,0.0,11.368,386.0,0.0
97182,0.0,4.704,336.0,0.0
97183,0.0,4.736,240.0,0.0
97184,0.0,11.276,241.0,0.0
97185,0.0,4.766,256.0,0.0
97186,0.0,4.747,184.0,0.0
97187,0.0,4.775,274.0,0.0
97188,0.0,4.765,234.0,0.0
97189,0.0,4.881,184.0,0.0
97190,0.0,4.792,379.0,0.0
97191,0.0,4.863,29.8,0.0
97192,0.0,4.732,267.0,4.819
97193,0.0,4.749,194.0,0.0
97194,0.0,11.405,194.0,0.0
97195,0.0,4.769,391.0,0.0
97196,0.0,11.981,177.0,0.0
97197,0.0,4.765,335.0,0.0
97198,0.0,11.806,240.0,0.0
97199,0.0,4.802,256.0,0.0
97200,0.0,10.319,29.9,0.0
97201,0.0,4.739,274.0,0.0
97202,0.0,4.765,251.0,0.0
97203,0.0,6.199,234.0,0.0
97204,0.0,4.723,183.0,0.0
97205,0.0,11.29,234.0,0.0
97206,0.0,8.985,274.0,0.0
97207,0.0,4.744,273.0,0.0
97208,0.0,4.754,177.0,0.0
97209,0.0,4.746,335.0,0.0
97210,0.0,4.761,183.0,0.0
97211,0.0,4.752,252.0,0.0
97212,0.0,11.323,256.0,0.0
97213,0.0,10.805,270.0,0.0
97214,0.0,4.786,268.0,0.0
97215,0.0,4.795,256.0,0.0
97216,0.0,4.768,182.0,0.0
97217,0.0,6.736,256.0,0.0
97218,0.0,11.316,251.0,0.0
97219,0.0,11.365,251.0,0.0
97220,0.0,5.503,271.0,0.0
97221,0.0,4.745,184.0,0.0
97222,0.0,5.646,234.0,0.0
97223,0.0,4.774,252.0,0.0
97224,0.0,4.771,192.0,0.0
97225,0.0,4.721,252.0,0.0
97226,0.0,4.81,218.0,0.0
97227,0.0,8.299,194.0,0.0
97228,0.0,4.77,194.0,4.711
97229,0.0,4.784,234.0,4.732
97230,0.0,4.767,275.0,0.0
97231,0.0,4.751,256.0,0.0
97232,0.0,4.754,192.0,0.0
97233,0.0,4.906,285.0,0.0
97234,0.0,4.767,277.0,0.0
97235,0.0,4.744,336.0,0.0
97236,0.0,9.526,376.0,0.0
97237,0.0,4.778,255.0,0.0
97238,0.0,4.784,256.0,0.0
97239,0.0,4.723,205.0,0.0
97240,0.0,4.758,256.0,0.0
97241,0.0,4.747,195.0,0.0
97242,0.0,4.727,336.0,0.0
97243,0.0,4.748,267.0,0.0
97244,0.0,4.771,274.0,0.0
97245,0.0,4.728,255.0,0.0
97246,0.0,5.128,240.0,0.0
97247,0.0,7.966,197.0,0.0
97248,0.0,4.881,377.0,0.0
97249,0.0,4.731,256.0,0.0
97250,0.0,6.67,177.0,0.0
97251,0.0,4.723,193.0,0.0
97252,0.0,6.741,256.0,0.0
97253,0.0,10.927,266.0,0.0
97254,0.0,4.763,29.6,0.0
97255,0.0,4.973,270.0,0.0
97256,0.0,4.74,183.0,4.726
97257,0.0,8.627,29.7,0.0
97258,0.0,4.733,336.0,0.0
97259,0.0,4.752,234.0,0.0
97260,0.0,4.745,241.0,0.0
97261,0.0,4.766,392.0,0.0
97262,0.0,4.732,216.0,0.0
97263,0.0,5.646,29.9,0.0
97264,0.0,4.728,251.0,0.0
97265,0.0,8.055,176.0,0.0
97266,0.0,10.456,266.0,0.0
97267,0.0,4.785,29.5,0.0
97268,0.0,4.732,185.0,0.0
97269,0.0,4.743,184.0,0.0
97270,0.0,4.761,176.0,0.0
97271,0.0,4.757,376.0,0.0
97272,0.0,4.724,196.0,0.0
97273,0.0,8.579,217.0,0.0
97274,0.0,4.735,267.0,0.0
97275,0.0,4.734,377.0,0.0
97276,0.0,8.662,217.0,0.0
97277,0.0,4.758,274.0,0.0
97278,0.0,4.731,191.0,0.0
97279,0.0,4.748,217.0,0.0
97280,0.0,4.849,192.0,0.0
97281,0.0,4.763,252.0,0.0
97282,0.0,4.79,255.0,0.0
97283,0.0,11.705,270.0,4.759
97284,0.0,4.725,252.0,0.0
97285,0.0,5.599,241.0,0.0
97286,0.0,4.795,216.0,0.0
97287,0.0,4.76,274.0,0.0
97288,205.0,4.765,193.0,0.0
97289,29.5,4.732,183.0,0.0
97290,275.0,11.411,185.0,0.0
97291,29.7,4.762,381.0,0.0
97292,240.0,4.739,377.0,0.0
97293,272.0,11.266,217.0,0.0
97294,279.0,4.754,193.0,4.743
97295,275.0,5.22,29.6,0.0
97296,29.5,9.485,240.0,0.0
97297,336.0,4.761,193.0,0.0
97298,267.0,11.508,184.0,0.0
97299,184.0,11.565,185.0,0.0
97300,176.0,9.526,194.0,0.0
97301,216.0,4.739,255.0,0.0
97302,192.0,6.101,240.0,0.0
97303,275.0,11.103,275.0,0.0
97304,392.0,11.411,256.0,0.0
97305,382.0,7.102,270.0,0.0
97306,257.0,4.736,270.0,0.0
97307,192.0,4.727,271.0,0.0
97308,241.0,6.415,273.0,0.0
97309,176.0,4.781,272.0,0.0
97310,183.0,4.741,271.0,0.0
97311,192.0,4.747,234.0,7.323
97312,240.0,4.775,186.0,0.0
97313,240.0,4.753,271.0,0.0
97314,252.0,11.505,241.0,0.0
97315,271.0,4.742,192.0,0.0
97316,267.0,4.758,275.0,0.0
97317,29.6,4.733,256.0,0.0
97318,186.0,11.393,386.0,0.0
97319,266.0,11.318,183.0,0.0
97320,30.3,10.837,29.6,0.0
97321,390.0,4.736,29.8,0.0
97322,217.0,11.581,234.0,0.0
97323,29.3,10.488,244.0,6.302
97324,251.0,4.845,240.0,0.0
97325,256.0,4.762,267.0,0.0
97326,192.0,4.756,252.0,0.0
97327,274.0,11.354,336.0,0.0
97328,192.0,12.203,252.0,0.0
97329,192.0,4.812,274.0,4.845
97330,266.0,8.853,184.0,0.0
97331,29.4,4.755,235.0,0.0
97332,193.0,8.859,234.0,0.0
97333,256.0,4.736,244.0,0.0
97334,267.0,4.772,217.0,0.0
97335,217.0,4.741,252.0,0.0
97336,256.0,4.748,267.0,5.667
97337,217.0,4.756,251.0,0.0
97338,335.0,4.737,192.0,0.0
97339,267.0,4.752,192.0,0.0
97340,336.0,4.743,218.0,4.708
97341,251.0,4.777,276.0,0.0
97342,252.0,4.732,29.9,0.0
97343,192.0,4.734,217.0,0.0
97344,234.0,11.542,217.0,0.0
97345,256.0,4.794,240.0,0.0
97346,256.0,6.302,336.0,0.0
97347,392.0,4.739,193.0,0.0
97348,255.0,5.128,256.0,0.0
97349,381.0,4.762,285.0,0.0
97350,192.0,5.725,193.0,0.0
97351,211.0,4.783,29.8,0.0
97352,376.0,4.758,217.0,0.0
97353,235.0,4.756,235.0,0.0
97354,216.0,11.362,240.0,0.0
97355,192.0,11.881,192.0,0.0
97356,192.0,5.031,252.0,0.0
97357,194.0,5.108,216.0,0.0
97358,240.0,4.776,177.0,0.0
97359,216.0,4.717,377.0,0.0
97360,193.0,4.758,29.7,0.0
97361,270.0,4.775,255.0,0.0
97362,184.0,4.769,183.0,0.0
97363,183.0,4.737,377.0,0.0
97364,234.0,4.744,275.0,0.0
97365,193.0,5.435,29.9,0.0
97366,266.0,4.763,378.0,0.0
97367,29.8,4.767,192.0,0.0
97368,256.0,8.847,271.0,4.805
97369,184.0,4.752,183.0,0.0
97370,280.0,4.748,29.5,0.0
97371,176.0,11.411,184.0,0.0
97372,29.9,4.713,275.0,0.0
97373,378.0,4.778,270.0,0.0
97374,183.0,10.627,266.0,0.0
97375,266.0,8.889,256.0,0.0
97376,176.0,4.754,176.0,0.0
97377,271.0,4.887,29.6,0.0
97378,29.8,11.881,376.0,0.0
97379,193.0,4.788,192.0,0.0
97380,252.0,4.785,251.0,0.0
97381,193.0,4.734,252.0,0.0
97382,29.7,4.732,378.0,0.0
97383,240.0,9.035,257.0,4.755
97384,192.0,4.866,217.0,0.0
97385,194.0,7.695,234.0,0.0
97386,241.0,4.783,192.0,0.0
97387,271.0,4.79,272.0,0.0
97388,272.0,5.904,274.0,0.0
97389,240.0,6.237,241.0,0.0
97390,192.0,11.565,177.0,0.0
97391,217.0,4.804,255.0,0.0
97392,234.0,4.728,234.0,0.0
97393,183.0,4.723,377.0,0.0
97394,275.0,4.775,29.7,0.0
97395,256.0,4.754,376.0,0.0
97396,270.0,4.766,234.0,0.0
97397,240.0,4.759,194.0,0.0
97398,217.0,4.783,184.0,0.0
97399,378.0,11.343,252.0,0.0
97400,255.0,4.777,192.0,0.0
97401,192.0,4.78,252.0,0.0
97402,255.0,11.476,193.0,0.0
97403,234.0,4.741,252.0,0.0
97404,271.0,4.739,234.0,0.0
97405,217.0,4.797,251.0,0.0
97406,184.0,4.767,336.0,0.0
97407,234.0,11.459,176.0,0.0
97408,177.0,4.753,377.0,0.0
97409,402.0,4.762,267.0,0.0
97410,335.0,4.756,256.0,0.0
97411,192.0,7.123,198.0,0.0
97412,217.0,4.75,336.0,0.0
97413,183.0,11.291,192.0,0.0
97414,251.0,9.253,272.0,0.0
97415,234.0,6.879,252.0,0.0
97416,255.0,4.766,184.0,0.0
97417,275.0,4.797,193.0,0.0
97418,268.0,4.755,193.0,0.0
97419,184.0,5.181,192.0,0.0
97420,192.0,4.788,271.0,0.0
97421,192.0,5.507,267.0,0.0
97422,29.2,4.935,335.0,0.0
97423,240.0,4.776,252.0,0.0
97424,241.0,4.741,269.0,0.0
97425,241.0,4.785,274.0,0.0
97426,268.0,4.745,277.0,0.0
97427,197.0,4.753,270.0,0.0
97428,221.0,4.764,272.0,0.0
97429,29.5,4.734,192.0,0.0
97430,241.0,4.728,194.0,0.0
97431,29.7,5.082,216.0,0.0
97432,385.0,4.841,380.0,0.0
97433,267.0,7.123,183.0,4.748
97434,192.0,4.767,192.0,0.0
97435,234.0,4.741,241.0,0.0
97436,216.0,4.756,254.0,0.0
97437,269.0,4.815,192.0,0.0
97438,184.0,10.99,240.0,0.0
97439,183.0,4.787,269.0,0.0
97440,276.0,10.519,194.0,0.0
97441,29.5,5.66,376.0,0.0
97442,376.0,4.752,271.0,4.794
97443,241.0,11.335,376.0,0.0
97444,271.0,4.772,193.0,0.0
97445,217.0,11.343,256.0,0.0
97446,275.0,4.792,194.0,0.0
97447,29.6,4.708,194.0,0.0
97448,251.0,4.81,240.0,4.754
97449,255.0,4.732,256.0,0.0
97450,177.0,4.753,194.0,0.0
97451,234.0,5.401,180.0,0.0
97452,271.0,11.304,271.0,4.755
97453,391.0,14.896,252.0,0.0
97454,275.0,6.318,235.0,0.0
97455,193.0,4.77,273.0,0.0
97456,240.0,4.794,256.0,11.323
97457,335.0,4.753,184.0,0.0
97458,251.0,4.766,183.0,0.0
97459,184.0,4.711,234.0,0.0
97460,392.0,4.775,193.0,0.0
97461,241.0,5.057,266.0,0.0
97462,252.0,4.756,216.0,0.0
97463,336.0,4.736,256.0,0.0
97464,194.0,4.79,255.0,0.0
97465,251.0,5.246,278.0,0.0
97466,336.0,9.978,252.0,0.0
97467,241.0,10.924,29.4,0.0
97468,192.0,4.728,252.0,0.0
97469,275.0,11.288,336.0,5.108
97470,29.4,6.931,275.0,0.0
97471,192.0,4.723,193.0,5.667
97472,234.0,4.744,256.0,0.0
97474,176.0,4.754,274.0,0.0
97475,29.9,4.742,30.1,0.0
97476,193.0,4.733,271.0,0.0
97477,193.0,10.148,192.0,0.0
97478,267.0,11.411,184.0,0.0
97479,251.0,4.733,194.0,4.775
97480,402.0,10.924,256.0,4.772
97481,240.0,11.365,217.0,0.0
97482,196.0,5.108,274.0,0.0
97483,272.0,4.763,270.0,0.0
97484,252.0,7.467,336.0,0.0
97485,336.0,4.792,256.0,0.0
97486,176.0,4.775,193.0,0.0
97487,192.0,4.978,194.0,0.0
97488,234.0,4.72,252.0,0.0
97489,389.0,4.777,192.0,0.0
97490,274.0,4.764,275.0,0.0
97491,217.0,11.29,29.8,0.0
97492,192.0,4.758,217.0,0.0
97493,194.0,4.837,336.0,0.0
97494,194.0,5.108,183.0,0.0
97495,215.0,4.731,252.0,0.0
97496,267.0,4.752,234.0,0.0
97497,234.0,4.75,336.0,0.0
97498,176.0,5.826,271.0,0.0
97499,336.0,4.728,194.0,0.0
97500,183.0,7.192,241.0,0.0
97501,271.0,4.708,275.0,0.0
97502,241.0,9.145,275.0,0.0
97503,235.0,4.745,234.0,4.736
97504,399.0,4.896,183.0,0.0
97505,275.0,4.73,29.8,0.0
97506,183.0,4.744,274.0,0.0
97507,234.0,4.768,275.0,4.727
97508,211.0,10.08,185.0,4.74
97509,256.0,4.736,240.0,0.0
97510,270.0,4.774,275.0,0.0
97511,184.0,11.268,252.0,0.0
97512,29.6,4.773,192.0,0.0
97513,269.0,11.354,398.0,0.0
97514,267.0,4.738,376.0,4.978
97515,217.0,4.766,29.3,0.0
97516,194.0,11.459,217.0,0.0
97517,336.0,5.292,270.0,0.0
97518,255.0,11.338,272.0,0.0
97519,216.0,5.031,29.8,0.0
97520,194.0,4.892,384.0,0.0
97521,192.0,4.768,29.9,0.0
97522,177.0,4.737,185.0,0.0
97523,335.0,4.756,241.0,0.0
97524,234.0,10.456,177.0,0.0
97525,217.0,4.745,267.0,4.852
97526,207.0,4.799,234.0,0.0
97527,269.0,7.683,255.0,0.0
97528,29.5,7.695,193.0,0.0
97529,194.0,9.035,252.0,0.0
97530,241.0,4.712,177.0,0.0
97531,29.2,4.765,257.0,0.0
97532,274.0,4.726,29.8,0.0
97533,29.9,10.316,234.0,0.0
97534,194.0,4.77,240.0,0.0
97535,392.0,4.74,192.0,0.0
97536,252.0,4.973,240.0,0.0
97537,398.0,4.762,270.0,0.0
97538,377.0,11.53,275.0,0.0
97539,257.0,4.713,29.7,0.0
97540,335.0,4.781,271.0,0.0
97541,271.0,10.319,183.0,0.0
97542,193.0,4.812,271.0,0.0
97543,252.0,4.801,192.0,0.0
97544,240.0,4.879,192.0,0.0
97545,335.0,4.792,274.0,0.0
97546,240.0,11.411,257.0,0.0
97547,270.0,4.758,271.0,0.0
97548,377.0,5.076,192.0,0.0
97549,176.0,4.754,267.0,0.0
97550,269.0,4.739,235.0,0.0
97551,177.0,4.778,29.5,0.0
97552,377.0,11.459,235.0,0.0
97553,241.0,4.767,176.0,0.0
97554,275.0,4.748,187.0,4.723
97555,29.8,4.75,255.0,0.0
97556,193.0,4.754,241.0,0.0
97557,194.0,9.659,192.0,0.0
97558,256.0,4.754,271.0,0.0
97559,192.0,4.745,184.0,0.0
97560,335.0,4.795,217.0,0.0
97561,29.9,4.765,376.0,0.0
97562,234.0,4.751,378.0,0.0
97563,193.0,4.784,241.0,0.0
97564,216.0,4.735,267.0,0.0
97565,256.0,4.773,268.0,0.0
97566,271.0,4.765,271.0,0.0
97567,193.0,4.752,274.0,0.0
97568,217.0,4.772,217.0,0.0
97569,245.0,4.711,192.0,0.0
97570,192.0,8.704,234.0,0.0
97571,194.0,4.792,256.0,0.0
97572,271.0,4.845,274.0,0.0
97573,240.0,10.03,270.0,0.0
97574,251.0,5.246,177.0,0.0
97575,252.0,10.304,336.0,0.0
97576,376.0,5.778,234.0,0.0
97577,336.0,4.8,241.0,0.0
97578,267.0,4.766,255.0,0.0
97579,256.0,4.768,29.4,0.0
97580,240.0,9.375,181.0,0.0
97581,30.1,4.785,274.0,0.0
97582,192.0,4.758,234.0,0.0
97583,192.0,10.661,241.0,0.0
97584,255.0,4.792,184.0,0.0
97585,271.0,4.764,240.0,0.0
97586,192.0,4.757,274.0,4.758
97587,388.0,4.724,219.0,0.0
97588,280.0,4.742,240.0,0.0
97589,336.0,11.341,267.0,0.0
97590,252.0,4.798,183.0,0.0
97591,255.0,11.362,391.0,0.0
97592,192.0,10.747,192.0,0.0
97593,276.0,5.031,252.0,0.0
97594,184.0,4.764,380.0,0.0
97595,193.0,4.783,255.0,0.0
97596,29.8,7.576,267.0,11.387
97597,381.0,5.517,241.0,0.0
97598,207.0,5.435,234.0,0.0
97599,29.7,4.769,234.0,0.0
97600,267.0,11.307,182.0,0.0
97601,240.0,4.794,251.0,0.0
97602,335.0,4.731,336.0,0.0
97603,193.0,5.341,267.0,0.0
97604,275.0,8.859,184.0,0.0
97605,217.0,4.75,252.0,0.0
97606,252.0,4.739,376.0,0.0
97607,275.0,7.717,240.0,0.0
97608,382.0,4.755,193.0,0.0
97609,267.0,11.476,275.0,0.0
97610,268.0,4.779,252.0,0.0
97611,29.9,4.84,377.0,0.0
97612,274.0,4.769,257.0,0.0
97613,194.0,11.201,176.0,0.0
97614,336.0,4.811,252.0,0.0
97615,408.0,11.446,252.0,0.0
97616,335.0,4.722,217.0,0.0
97617,218.0,5.503,234.0,0.0
97618,184.0,7.576,252.0,0.0
97619,216.0,4.773,272.0,0.0
97620,256.0,4.845,378.0,0.0
97621,194.0,6.879,234.0,0.0
97622,216.0,4.712,183.0,0.0
97623,391.0,6.036,390.0,0.0
97624,267.0,4.755,234.0,0.0
97625,275.0,5.126,335.0,0.0
97626,267.0,4.776,176.0,0.0
97627,275.0,4.752,215.0,0.0
97628,184.0,8.055,216.0,0.0
97629,177.0,4.737,193.0,0.0
97630,272.0,4.794,240.0,0.0
97631,252.0,4.763,271.0,0.0
97632,335.0,4.744,256.0,0.0
97633,192.0,12.425,176.0,4.741
97634,267.0,9.526,335.0,0.0
97635,176.0,4.708,184.0,0.0
97636,193.0,4.775,192.0,0.0
97637,29.9,5.865,29.7,0.0
97638,29.8,4.84,251.0,0.0
97639,184.0,5.551,183.0,0.0
97640,255.0,4.728,255.0,0.0
97641,184.0,4.756,255.0,4.783
97642,217.0,4.79,29.9,0.0
97643,255.0,4.817,222.0,4.769
97644,217.0,4.772,252.0,0.0
97645,192.0,10.795,276.0,0.0
97646,192.0,10.304,194.0,0.0
97647,192.0,4.766,255.0,0.0
97648,192.0,6.023,241.0,0.0
97649,185.0,9.32,194.0,0.0
97650,268.0,10.421,234.0,0.0
97651,217.0,6.199,192.0,0.0
97652,256.0,4.765,234.0,0.0
97653,185.0,4.747,176.0,0.0
97654,272.0,10.114,273.0,0.0
97655,336.0,4.72,267.0,0.0
97656,29.8,4.707,234.0,0.0
97657,197.0,4.758,252.0,4.758
97658,335.0,4.756,255.0,0.0
97659,336.0,4.746,192.0,0.0
97660,274.0,4.774,193.0,0.0
97661,252.0,4.73,275.0,0.0
97662,29.4,4.739,193.0,0.0
97663,177.0,4.74,251.0,0.0
97664,256.0,10.627,218.0,0.0
97665,183.0,4.735,29.4,0.0
97666,377.0,4.717,194.0,0.0
97667,252.0,4.797,379.0,0.0
97668,256.0,4.765,336.0,0.0
97669,184.0,4.736,408.0,0.0
97670,194.0,4.751,255.0,0.0
97671,30.1,4.779,194.0,0.0
97672,240.0,11.381,234.0,0.0
97673,255.0,4.792,207.0,0.0
97674,29.7,4.819,274.0,0.0
97675,234.0,4.739,252.0,0.0
97676,267.0,4.738,217.0,0.0
97677,267.0,9.905,193.0,0.0
97678,194.0,8.332,192.0,0.0
97679,240.0,11.53,29.5,0.0
97680,240.0,10.316,335.0,0.0
97681,234.0,4.738,335.0,0.0
97682,193.0,11.411,192.0,0.0
97683,29.6,4.835,192.0,0.0
97684,274.0,4.755,234.0,0.0
97685,29.5,8.704,399.0,0.0
97686,275.0,4.784,192.0,0.0
97687,376.0,8.853,189.0,11.414
97688,269.0,4.747,185.0,0.0
97689,270.0,11.381,29.8,0.0
97690,393.0,4.795,272.0,0.0
97691,217.0,4.777,274.0,0.0
97692,335.0,4.768,275.0,0.0
97693,271.0,4.757,194.0,0.0
97694,274.0,5.076,184.0,0.0
